	Punto	Response	Simple
0	Intestazione: Settore, Servizio e Autorità che emana il provvedimento e tipo di provvedimento.	"RISPOSTA GENERALE : NO, [Nella determina non è specificato il servizio di appartenenza presente nella macrostruttura vigente, è indicato solo il settore ""Servizi alla Persona"".]"	NO
1	Oggetto della determinazione	RISPOSTA GENERALE: NO, l'oggetto della determinazione riporta il codice errato (15271 invece di 15275) e non specifica correttamente la norma attributiva del potere ex art. 50, comma 1, lett. a/b del D.lgs. n. 36/2023.	NO
2	Indicazione del CIG, del CPV e del CUP (l’indicazione del CUI:  non è richiesta per gli affidamenti diretti ai sensi dell’art. 50 del Dlgs n.36/2023, in quanto consentiti per importi per i quali non è dovuto l’inserimento nei programmi triennali. È richiesta per affidamenti diretti ai sensi dell’art.76 del Dlgs n.36/2023. In caso di consegne complementari ex art.76, comma 4, let. B, o di ripetizione di lavori o servizi analoghi ex art. 76, comma 6, dovrà essere indicato il CUI dell’appalto principale del quale l’affidamento diretto risulta complementare o analogo)	RISPOSTA GENERALE: **NO**, non è presente l'indicazione del CIG e del CUP nella determina. Sebbene il CPV sia menzionato (CPV: 39121100-7), l'assenza del CIG e del CUP non rispetta le disposizioni richieste dall'art. 17, comma 2, del D.Lgs. n. 36/2023.	NO
3	Centro di Costo: si indica il centro di costo al quale imputare la spesa.	RISPOSTA GENERALE: NO, non è presente l'indicazione del centro di costo al quale imputare la spesa nella determina dirigenziale.	NO
4	Estremi decreto sindacale di nomina del Dirigente.	RISPOSTA GENERALE: **SI**, il Dirigente Giulia Spano è stata nominata con Decreto del Sindaco n. 5 del 31/01/2024, come indicato nella determina. Inoltre, è specificato che il RUP della presente procedura è la stessa Dirigente, il che implica che è responsabile anche della fase di affidamento.	SI
5	Conflitto d’interessi	RISPOSTA GENERALE: SI, [Nella determina è stato attestato che non sussistono situazioni di conflitto di interessi in capo al firmatario dell'atto, al RUP e agli altri partecipanti al procedimento, in conformità con l'art. 16 del D.lgs. n. 36/2023.]	SI
6	Estremi della delega alla firma dell’atto, se persona diversa dal Dirigente.	RISPOSTA GENERALE: NO, non sono presenti gli estremi della delega alla firma dell’atto, poiché il Dirigente Giulia Lucia F Spano è l'autore della determina e non risulta indicata alcuna delega per la firma da parte di un'altra persona.	NO
7	Estremi atto di nomina del Responsabile unico del Progetto, se nominato.	RISPOSTA GENERALE: **NO**, non sono presenti gli estremi dell'atto di nomina del Responsabile unico del Progetto (RUP) nella determina. Sebbene venga menzionato il nome del RUP, non sono forniti i dettagli specifici dell'atto di nomina.	NO
8	Normativa specifica:  Codice dei contratti pubblici (D.Lgs. n. 36.2023.) ;  L. R. n. 8/2018;  Art. 26 legge n.488/1999  Art. 1, D.L. 6 luglio 2012 n. 95 convertito dalla legge 7 agosto 2012 n. 135 (adesione convenzione Consip e MEPA);  Art. 1, comma 450, della legge 27 Dicembre 2006, n. 296 e ss.mm.ii. (per quanto applicabile);  Art. 26, della legge n. 488/1999 e ss.mm.ii.; DPCM 24 dicembre 2015 ;	RISPOSTA GENERALE: **SI**, la determina fa riferimento al Codice dei contratti pubblici (D.Lgs. n. 36/2023) e ad altre normative specifiche come la L.R. n. 8/2018, l'Art. 26 della legge n. 488/1999, e l'Art. 1, comma 450, della legge n. 296/2006. Inoltre, sono citati i DPCM pertinenti, dimostrando che i vincoli e le procedure derivanti dalla normativa sono stati considerati e rispettati.	SI
9	Normativa generale:  TUEL;  Legge n. 241/90;  DPR n. 62/2013 Codice comportamento dipendenti pubblici;  L. n. 190/2012;  D.Lgs. n. 33/2013.  Legge n° 136/2010	RISPOSTA GENERALE: SI, [La determina fa riferimento esplicito al D.lgs. n. 267/2000 (TUEL), alla Legge n. 241/1990, al DPR n. 62/2013 (Codice di comportamento dei dipendenti pubblici), alla Legge n. 190/2012 e al D.lgs. n. 33/2013, rispettando così i presupposti normativi generali richiesti per la comprensione del provvedimento.]	SI
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'art. 4 del D.lgs. n. 36/2023, in quanto si evidenzia l'importanza di seguire i principi di cui agli articoli 1, 2 e 3 per l'applicazione delle disposizioni del codice, e si sottolinea l'esercizio della discrezionalità amministrativa in relazione agli affidamenti diretti.	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: **SI**, il Regolamento Comunale di Contabilità è citato nella determina, così come il Regolamento Comunale per l’attuazione dei controlli di regolarità amministrativa. Tuttavia, non è menzionato esplicitamente lo Statuto Comunale e il Regolamento dei contratti.	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE: **NO**, non è presente un'indicazione chiara e specifica dei riferimenti della determina a contrarre ""semplificata"" adottata. La determina menziona l'affidamento diretto ex art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, ma non fornisce dettagli sufficienti riguardo alla forma semplificata richiesta per tale procedura."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con indicazione di numero e data, né specifica i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, non è presente l'indicazione dell'interesse pubblico che intende soddisfare l'amministrazione. Sebbene la determina menzioni la finalità di garantire la fornitura degli arredi per i nuovi uffici del Centro Disabilità Globale, non viene esplicitamente indicato l'interesse pubblico che si intende soddisfare. Inoltre, non è presente un capitolato d'appalto o un quaderno d'oneri, ma solo una relazione tecnico-illustrativa e un capitolato tecnico redatti dal RUP.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: **NO**, non è presente il DUVRI redatto in conformità a quanto previsto dall’art. 26 del d.lgs. n. 81/2008, né un'attestazione del progettista che certifichi che non è necessario redigere il DUVRI. La determina menziona che, ai sensi dell’art. 26 comma 3 bis del d.lgs. 09/04/2008, non è necessaria l’elaborazione del Documento Unico dei Rischi da Interferenze (DUVRI), ma non fornisce ulteriori dettagli o giustificazioni specifiche.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene alcuna motivazione riguardante la mancata suddivisione dell'appalto in lotti, né fa riferimento all'art. 58 del D.lgs. n. 36/2023. Non è stata fornita alcuna giustificazione oggettiva per la scelta di non frazionare l'appalto, il che è necessario per rispettare le normative vigenti.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è indicata l'avvenuta validazione del progetto posto a base di gara, poiché la determina non menziona alcun riferimento alla validazione del progetto, che è un requisito necessario per l'affidamento diretto in caso di lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori, la fornitura/servizio rientrano nell’ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore in base al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione. La determina non menziona alcun riferimento ai CAM né indica il DM pertinente.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata menzionata la cauzione definitiva nella determina. La determina afferma che non sarà applicata la garanzia in quanto trattasi di contratto ad esecuzione immediata, come previsto dall’art. 14, comma 5 del regolamento comunale. Tuttavia, non è stata specificata la questione della cauzione definitiva ai sensi dell’art. 117 del D.lgs. n. 36/2023, né è stata fornita una motivazione per la sua non richiesta.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: **NO**, non si è aderito a una convenzione Consip o di altro soggetto aggregatore perché non sono attive convenzioni aventi ad oggetto i beni da acquisire (arredi per uffici) presso la società concessionaria del Ministero dell’Economia e delle Finanze (Consip S.p.a.) e all’interno del Centro Acquisti Territoriale (C.A.T) istituito dalla Regione Autonoma della Sardegna.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: **SI**, l'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come previsto dall'art. 50, comma 1, lett. b) del D. Lgs. 36/2023. La determina specifica che l'importo massimo stimato della procedura è pari a € 4.755,50, che è inferiore alla soglia di rilievo comunitario, giustificando l'uso del MEPA.	SI
